task_id,src_network_id,src_network_name,dst_network_id,dst_network_name,src_pe,dest_pe,tensor_shape,bytes,cycles,wait_ids,description,src_type,dst_type
156,9.0,layer_0_attention_head_6,15,layer_0_output_proj,P33,P42,"(32, 64)",4096,128,116,"Inter-network input from layer_0_attention_head_6[9] processor 33 to layer_0_output_proj[15] processor 42 (0:32,384:448)",DIG,IMC
157,10.0,layer_0_attention_head_7,15,layer_0_output_proj,P34,P42,"(32, 64)",4096,128,121,"Inter-network input from layer_0_attention_head_7[10] processor 34 to layer_0_output_proj[15] processor 42 (0:32,448:512)",DIG,IMC
158,7.0,layer_0_attention_head_4,15,layer_0_output_proj,P31,P43,"(32, 64)",4096,128,106,"Inter-network input from layer_0_attention_head_4[7] processor 31 to layer_0_output_proj[15] processor 43 (0:32,256:320)",DIG,IMC
159,8.0,layer_0_attention_head_5,15,layer_0_output_proj,P32,P43,"(32, 64)",4096,128,111,"Inter-network input from layer_0_attention_head_5[8] processor 32 to layer_0_output_proj[15] processor 43 (0:32,320:384)",DIG,IMC
160,9.0,layer_0_attention_head_6,15,layer_0_output_proj,P33,P43,"(32, 64)",4096,128,116,"Inter-network input from layer_0_attention_head_6[9] processor 33 to layer_0_output_proj[15] processor 43 (0:32,384:448)",DIG,IMC
161,10.0,layer_0_attention_head_7,15,layer_0_output_proj,P34,P43,"(32, 64)",4096,128,121,"Inter-network input from layer_0_attention_head_7[10] processor 34 to layer_0_output_proj[15] processor 43 (0:32,448:512)",DIG,IMC
162,7.0,layer_0_attention_head_4,15,layer_0_output_proj,P31,P44,"(32, 64)",4096,128,106,"Inter-network input from layer_0_attention_head_4[7] processor 31 to layer_0_output_proj[15] processor 44 (0:32,256:320)",DIG,IMC
163,8.0,layer_0_attention_head_5,15,layer_0_output_proj,P32,P44,"(32, 64)",4096,128,111,"Inter-network input from layer_0_attention_head_5[8] processor 32 to layer_0_output_proj[15] processor 44 (0:32,320:384)",DIG,IMC
164,9.0,layer_0_attention_head_6,15,layer_0_output_proj,P33,P44,"(32, 64)",4096,128,116,"Inter-network input from layer_0_attention_head_6[9] processor 33 to layer_0_output_proj[15] processor 44 (0:32,384:448)",DIG,IMC
165,10.0,layer_0_attention_head_7,15,layer_0_output_proj,P34,P44,"(32, 64)",4096,128,121,"Inter-network input from layer_0_attention_head_7[10] processor 34 to layer_0_output_proj[15] processor 44 (0:32,448:512)",DIG,IMC
166,11.0,layer_0_attention_head_8,15,layer_0_output_proj,P35,P45,"(32, 64)",4096,128,126,"Inter-network input from layer_0_attention_head_8[11] processor 35 to layer_0_output_proj[15] processor 45 (0:32,512:576)",DIG,IMC
167,12.0,layer_0_attention_head_9,15,layer_0_output_proj,P36,P45,"(32, 64)",4096,128,131,"Inter-network input from layer_0_attention_head_9[12] processor 36 to layer_0_output_proj[15] processor 45 (0:32,576:640)",DIG,IMC
168,13.0,layer_0_attention_head_10,15,layer_0_output_proj,P37,P45,"(32, 64)",4096,128,136,"Inter-network input from layer_0_attention_head_10[13] processor 37 to layer_0_output_proj[15] processor 45 (0:32,640:704)",DIG,IMC
169,14.0,layer_0_attention_head_11,15,layer_0_output_proj,P38,P45,"(32, 64)",4096,128,141,"Inter-network input from layer_0_attention_head_11[14] processor 38 to layer_0_output_proj[15] processor 45 (0:32,704:768)",DIG,IMC
170,11.0,layer_0_attention_head_8,15,layer_0_output_proj,P35,P46,"(32, 64)",4096,128,126,"Inter-network input from layer_0_attention_head_8[11] processor 35 to layer_0_output_proj[15] processor 46 (0:32,512:576)",DIG,IMC
171,12.0,layer_0_attention_head_9,15,layer_0_output_proj,P36,P46,"(32, 64)",4096,128,131,"Inter-network input from layer_0_attention_head_9[12] processor 36 to layer_0_output_proj[15] processor 46 (0:32,576:640)",DIG,IMC
172,13.0,layer_0_attention_head_10,15,layer_0_output_proj,P37,P46,"(32, 64)",4096,128,136,"Inter-network input from layer_0_attention_head_10[13] processor 37 to layer_0_output_proj[15] processor 46 (0:32,640:704)",DIG,IMC
173,14.0,layer_0_attention_head_11,15,layer_0_output_proj,P38,P46,"(32, 64)",4096,128,141,"Inter-network input from layer_0_attention_head_11[14] processor 38 to layer_0_output_proj[15] processor 46 (0:32,704:768)",DIG,IMC
174,11.0,layer_0_attention_head_8,15,layer_0_output_proj,P35,P47,"(32, 64)",4096,128,126,"Inter-network input from layer_0_attention_head_8[11] processor 35 to layer_0_output_proj[15] processor 47 (0:32,512:576)",DIG,IMC
175,12.0,layer_0_attention_head_9,15,layer_0_output_proj,P36,P47,"(32, 64)",4096,128,131,"Inter-network input from layer_0_attention_head_9[12] processor 36 to layer_0_output_proj[15] processor 47 (0:32,576:640)",DIG,IMC
176,13.0,layer_0_attention_head_10,15,layer_0_output_proj,P37,P47,"(32, 64)",4096,128,136,"Inter-network input from layer_0_attention_head_10[13] processor 37 to layer_0_output_proj[15] processor 47 (0:32,640:704)",DIG,IMC
177,14.0,layer_0_attention_head_11,15,layer_0_output_proj,P38,P47,"(32, 64)",4096,128,141,"Inter-network input from layer_0_attention_head_11[14] processor 38 to layer_0_output_proj[15] processor 47 (0:32,704:768)",DIG,IMC
178,15.0,layer_0_output_proj,15,layer_0_output_proj,P39,P39,"(32, 256)",16384,512,"142, 143, 144, 145","Processor 39 partial computation (input:(0, 256), output:(0, 256))",IMC,IMC
179,15.0,layer_0_output_proj,15,layer_0_output_proj,P40,P40,"(32, 256)",16384,512,"146, 147, 148, 149","Processor 40 partial computation (input:(0, 256), output:(256, 512))",IMC,IMC
180,15.0,layer_0_output_proj,15,layer_0_output_proj,P41,P41,"(32, 256)",16384,512,"150, 151, 152, 153","Processor 41 partial computation (input:(0, 256), output:(512, 768))",IMC,IMC
181,15.0,layer_0_output_proj,15,layer_0_output_proj,P42,P42,"(32, 256)",16384,512,"154, 155, 156, 157","Processor 42 partial computation (input:(256, 512), output:(0, 256))",IMC,IMC
182,15.0,layer_0_output_proj,15,layer_0_output_proj,P43,P43,"(32, 256)",16384,512,"158, 159, 160, 161","Processor 43 partial computation (input:(256, 512), output:(256, 512))",IMC,IMC
183,15.0,layer_0_output_proj,15,layer_0_output_proj,P44,P44,"(32, 256)",16384,512,"162, 163, 164, 165","Processor 44 partial computation (input:(256, 512), output:(512, 768))",IMC,IMC
184,15.0,layer_0_output_proj,15,layer_0_output_proj,P45,P45,"(32, 256)",16384,512,"166, 167, 168, 169","Processor 45 partial computation (input:(512, 768), output:(0, 256))",IMC,IMC
185,15.0,layer_0_output_proj,15,layer_0_output_proj,P46,P46,"(32, 256)",16384,512,"170, 171, 172, 173","Processor 46 partial computation (input:(512, 768), output:(256, 512))",IMC,IMC
186,15.0,layer_0_output_proj,15,layer_0_output_proj,P47,P47,"(32, 256)",16384,512,"174, 175, 176, 177","Processor 47 partial computation (input:(512, 768), output:(512, 768))",IMC,IMC
187,15.0,layer_0_output_proj,15,layer_0_output_proj,P42,P39,"(32, 256)",16384,512,181,Send partial results from processor 42 to aggregation processor 39,IMC,IMC
188,15.0,layer_0_output_proj,15,layer_0_output_proj,P45,P39,"(32, 256)",16384,512,184,Send partial results from processor 45 to aggregation processor 39,IMC,IMC
189,15.0,layer_0_output_proj,15,layer_0_output_proj,P39,P39,"(32, 256)",16384,512,"178, 187, 188","Row aggregation for column range (0, 256) at processor 39",IMC,IMC
190,15.0,layer_0_output_proj,15,layer_0_output_proj,P43,P40,"(32, 256)",16384,512,182,Send partial results from processor 43 to aggregation processor 40,IMC,IMC
191,15.0,layer_0_output_proj,15,layer_0_output_proj,P46,P40,"(32, 256)",16384,512,185,Send partial results from processor 46 to aggregation processor 40,IMC,IMC
192,15.0,layer_0_output_proj,15,layer_0_output_proj,P40,P40,"(32, 256)",16384,512,"179, 190, 191","Row aggregation for column range (256, 512) at processor 40",IMC,IMC
193,15.0,layer_0_output_proj,15,layer_0_output_proj,P44,P41,"(32, 256)",16384,512,183,Send partial results from processor 44 to aggregation processor 41,IMC,IMC
194,15.0,layer_0_output_proj,15,layer_0_output_proj,P47,P41,"(32, 256)",16384,512,186,Send partial results from processor 47 to aggregation processor 41,IMC,IMC
195,15.0,layer_0_output_proj,15,layer_0_output_proj,P41,P41,"(32, 256)",16384,512,"180, 193, 194","Row aggregation for column range (512, 768) at processor 41",IMC,IMC
196,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P48,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 48 (0:32,0:256)",IMC,IMC
197,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P49,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 49 (0:32,0:256)",IMC,IMC
198,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P50,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 50 (0:32,0:256)",IMC,IMC
199,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P51,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 51 (0:32,0:256)",IMC,IMC
200,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P52,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 52 (0:32,0:256)",IMC,IMC
201,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P53,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 53 (0:32,0:256)",IMC,IMC
202,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P54,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 54 (0:32,0:256)",IMC,IMC
203,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P55,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 55 (0:32,0:256)",IMC,IMC
204,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P56,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 56 (0:32,0:256)",IMC,IMC
205,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P57,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 57 (0:32,0:256)",IMC,IMC
206,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P58,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 58 (0:32,0:256)",IMC,IMC
207,15.0,layer_0_output_proj,16,layer_0_mlp1,P39,P59,"(32, 256)",16384,512,189,"Inter-network input from layer_0_output_proj[15] processor 39 to layer_0_mlp1[16] processor 59 (0:32,0:256)",IMC,IMC
208,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P60,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 60 (0:32,256:512)",IMC,IMC
209,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P61,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 61 (0:32,256:512)",IMC,IMC
210,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P62,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 62 (0:32,256:512)",IMC,IMC
211,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P63,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 63 (0:32,256:512)",IMC,IMC
212,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P64,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 64 (0:32,256:512)",IMC,IMC
213,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P65,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 65 (0:32,256:512)",IMC,IMC
214,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P66,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 66 (0:32,256:512)",IMC,IMC
215,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P67,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 67 (0:32,256:512)",IMC,IMC
216,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P68,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 68 (0:32,256:512)",IMC,IMC
217,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P69,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 69 (0:32,256:512)",IMC,IMC
218,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P70,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 70 (0:32,256:512)",IMC,IMC
219,15.0,layer_0_output_proj,16,layer_0_mlp1,P40,P71,"(32, 256)",16384,512,192,"Inter-network input from layer_0_output_proj[15] processor 40 to layer_0_mlp1[16] processor 71 (0:32,256:512)",IMC,IMC
220,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P72,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 72 (0:32,512:768)",IMC,IMC
221,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P73,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 73 (0:32,512:768)",IMC,IMC
222,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P74,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 74 (0:32,512:768)",IMC,IMC
223,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P75,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 75 (0:32,512:768)",IMC,IMC
224,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P76,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 76 (0:32,512:768)",IMC,IMC
225,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P77,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 77 (0:32,512:768)",IMC,IMC
226,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P78,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 78 (0:32,512:768)",IMC,IMC
227,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P79,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 79 (0:32,512:768)",IMC,IMC
228,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P80,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 80 (0:32,512:768)",IMC,IMC
229,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P81,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 81 (0:32,512:768)",IMC,IMC
230,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P82,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 82 (0:32,512:768)",IMC,IMC
231,15.0,layer_0_output_proj,16,layer_0_mlp1,P41,P83,"(32, 256)",16384,512,195,"Inter-network input from layer_0_output_proj[15] processor 41 to layer_0_mlp1[16] processor 83 (0:32,512:768)",IMC,IMC
232,16.0,layer_0_mlp1,16,layer_0_mlp1,P48,P48,"(32, 256)",16384,512,196,"Processor 48 partial computation (input:(0, 256), output:(0, 256))",IMC,IMC
233,16.0,layer_0_mlp1,16,layer_0_mlp1,P49,P49,"(32, 256)",16384,512,197,"Processor 49 partial computation (input:(0, 256), output:(256, 512))",IMC,IMC
234,16.0,layer_0_mlp1,16,layer_0_mlp1,P50,P50,"(32, 256)",16384,512,198,"Processor 50 partial computation (input:(0, 256), output:(512, 768))",IMC,IMC
235,16.0,layer_0_mlp1,16,layer_0_mlp1,P51,P51,"(32, 256)",16384,512,199,"Processor 51 partial computation (input:(0, 256), output:(768, 1024))",IMC,IMC
236,16.0,layer_0_mlp1,16,layer_0_mlp1,P52,P52,"(32, 256)",16384,512,200,"Processor 52 partial computation (input:(0, 256), output:(1024, 1280))",IMC,IMC
237,16.0,layer_0_mlp1,16,layer_0_mlp1,P53,P53,"(32, 256)",16384,512,201,"Processor 53 partial computation (input:(0, 256), output:(1280, 1536))",IMC,IMC
238,16.0,layer_0_mlp1,16,layer_0_mlp1,P54,P54,"(32, 256)",16384,512,202,"Processor 54 partial computation (input:(0, 256), output:(1536, 1792))",IMC,IMC
239,16.0,layer_0_mlp1,16,layer_0_mlp1,P55,P55,"(32, 256)",16384,512,203,"Processor 55 partial computation (input:(0, 256), output:(1792, 2048))",IMC,IMC
240,16.0,layer_0_mlp1,16,layer_0_mlp1,P56,P56,"(32, 256)",16384,512,204,"Processor 56 partial computation (input:(0, 256), output:(2048, 2304))",IMC,IMC
241,16.0,layer_0_mlp1,16,layer_0_mlp1,P57,P57,"(32, 256)",16384,512,205,"Processor 57 partial computation (input:(0, 256), output:(2304, 2560))",IMC,IMC
242,16.0,layer_0_mlp1,16,layer_0_mlp1,P58,P58,"(32, 256)",16384,512,206,"Processor 58 partial computation (input:(0, 256), output:(2560, 2816))",IMC,IMC
243,16.0,layer_0_mlp1,16,layer_0_mlp1,P59,P59,"(32, 256)",16384,512,207,"Processor 59 partial computation (input:(0, 256), output:(2816, 3072))",IMC,IMC
244,16.0,layer_0_mlp1,16,layer_0_mlp1,P60,P60,"(32, 256)",16384,512,208,"Processor 60 partial computation (input:(256, 512), output:(0, 256))",IMC,IMC
245,16.0,layer_0_mlp1,16,layer_0_mlp1,P61,P61,"(32, 256)",16384,512,209,"Processor 61 partial computation (input:(256, 512), output:(256, 512))",IMC,IMC
246,16.0,layer_0_mlp1,16,layer_0_mlp1,P62,P62,"(32, 256)",16384,512,210,"Processor 62 partial computation (input:(256, 512), output:(512, 768))",IMC,IMC
247,16.0,layer_0_mlp1,16,layer_0_mlp1,P63,P63,"(32, 256)",16384,512,211,"Processor 63 partial computation (input:(256, 512), output:(768, 1024))",IMC,IMC
248,16.0,layer_0_mlp1,16,layer_0_mlp1,P64,P64,"(32, 256)",16384,512,212,"Processor 64 partial computation (input:(256, 512), output:(1024, 1280))",IMC,IMC
249,16.0,layer_0_mlp1,16,layer_0_mlp1,P65,P65,"(32, 256)",16384,512,213,"Processor 65 partial computation (input:(256, 512), output:(1280, 1536))",IMC,IMC
250,16.0,layer_0_mlp1,16,layer_0_mlp1,P66,P66,"(32, 256)",16384,512,214,"Processor 66 partial computation (input:(256, 512), output:(1536, 1792))",IMC,IMC
251,16.0,layer_0_mlp1,16,layer_0_mlp1,P67,P67,"(32, 256)",16384,512,215,"Processor 67 partial computation (input:(256, 512), output:(1792, 2048))",IMC,IMC
252,16.0,layer_0_mlp1,16,layer_0_mlp1,P68,P68,"(32, 256)",16384,512,216,"Processor 68 partial computation (input:(256, 512), output:(2048, 2304))",IMC,IMC
253,16.0,layer_0_mlp1,16,layer_0_mlp1,P69,P69,"(32, 256)",16384,512,217,"Processor 69 partial computation (input:(256, 512), output:(2304, 2560))",IMC,IMC
254,16.0,layer_0_mlp1,16,layer_0_mlp1,P70,P70,"(32, 256)",16384,512,218,"Processor 70 partial computation (input:(256, 512), output:(2560, 2816))",IMC,IMC
255,16.0,layer_0_mlp1,16,layer_0_mlp1,P71,P71,"(32, 256)",16384,512,219,"Processor 71 partial computation (input:(256, 512), output:(2816, 3072))",IMC,IMC
256,16.0,layer_0_mlp1,16,layer_0_mlp1,P72,P72,"(32, 256)",16384,512,220,"Processor 72 partial computation (input:(512, 768), output:(0, 256))",IMC,IMC
257,16.0,layer_0_mlp1,16,layer_0_mlp1,P73,P73,"(32, 256)",16384,512,221,"Processor 73 partial computation (input:(512, 768), output:(256, 512))",IMC,IMC
258,16.0,layer_0_mlp1,16,layer_0_mlp1,P74,P74,"(32, 256)",16384,512,222,"Processor 74 partial computation (input:(512, 768), output:(512, 768))",IMC,IMC
259,16.0,layer_0_mlp1,16,layer_0_mlp1,P75,P75,"(32, 256)",16384,512,223,"Processor 75 partial computation (input:(512, 768), output:(768, 1024))",IMC,IMC
260,16.0,layer_0_mlp1,16,layer_0_mlp1,P76,P76,"(32, 256)",16384,512,224,"Processor 76 partial computation (input:(512, 768), output:(1024, 1280))",IMC,IMC
261,16.0,layer_0_mlp1,16,layer_0_mlp1,P77,P77,"(32, 256)",16384,512,225,"Processor 77 partial computation (input:(512, 768), output:(1280, 1536))",IMC,IMC
262,16.0,layer_0_mlp1,16,layer_0_mlp1,P78,P78,"(32, 256)",16384,512,226,"Processor 78 partial computation (input:(512, 768), output:(1536, 1792))",IMC,IMC
263,16.0,layer_0_mlp1,16,layer_0_mlp1,P79,P79,"(32, 256)",16384,512,227,"Processor 79 partial computation (input:(512, 768), output:(1792, 2048))",IMC,IMC
264,16.0,layer_0_mlp1,16,layer_0_mlp1,P80,P80,"(32, 256)",16384,512,228,"Processor 80 partial computation (input:(512, 768), output:(2048, 2304))",IMC,IMC
265,16.0,layer_0_mlp1,16,layer_0_mlp1,P81,P81,"(32, 256)",16384,512,229,"Processor 81 partial computation (input:(512, 768), output:(2304, 2560))",IMC,IMC
266,16.0,layer_0_mlp1,16,layer_0_mlp1,P82,P82,"(32, 256)",16384,512,230,"Processor 82 partial computation (input:(512, 768), output:(2560, 2816))",IMC,IMC
267,16.0,layer_0_mlp1,16,layer_0_mlp1,P83,P83,"(32, 256)",16384,512,231,"Processor 83 partial computation (input:(512, 768), output:(2816, 3072))",IMC,IMC
268,16.0,layer_0_mlp1,16,layer_0_mlp1,P60,P48,"(32, 256)",16384,512,244,Send partial results from processor 60 to aggregation processor 48,IMC,IMC
269,16.0,layer_0_mlp1,16,layer_0_mlp1,P72,P48,"(32, 256)",16384,512,256,Send partial results from processor 72 to aggregation processor 48,IMC,IMC
270,16.0,layer_0_mlp1,16,layer_0_mlp1,P48,P48,"(32, 256)",16384,512,"232, 268, 269","Row aggregation for column range (0, 256) at processor 48",IMC,IMC
271,16.0,layer_0_mlp1,16,layer_0_mlp1,P61,P49,"(32, 256)",16384,512,245,Send partial results from processor 61 to aggregation processor 49,IMC,IMC
272,16.0,layer_0_mlp1,16,layer_0_mlp1,P73,P49,"(32, 256)",16384,512,257,Send partial results from processor 73 to aggregation processor 49,IMC,IMC
273,16.0,layer_0_mlp1,16,layer_0_mlp1,P49,P49,"(32, 256)",16384,512,"233, 271, 272","Row aggregation for column range (256, 512) at processor 49",IMC,IMC
274,16.0,layer_0_mlp1,16,layer_0_mlp1,P62,P50,"(32, 256)",16384,512,246,Send partial results from processor 62 to aggregation processor 50,IMC,IMC
275,16.0,layer_0_mlp1,16,layer_0_mlp1,P74,P50,"(32, 256)",16384,512,258,Send partial results from processor 74 to aggregation processor 50,IMC,IMC
276,16.0,layer_0_mlp1,16,layer_0_mlp1,P50,P50,"(32, 256)",16384,512,"234, 274, 275","Row aggregation for column range (512, 768) at processor 50",IMC,IMC
277,16.0,layer_0_mlp1,16,layer_0_mlp1,P63,P51,"(32, 256)",16384,512,247,Send partial results from processor 63 to aggregation processor 51,IMC,IMC
278,16.0,layer_0_mlp1,16,layer_0_mlp1,P75,P51,"(32, 256)",16384,512,259,Send partial results from processor 75 to aggregation processor 51,IMC,IMC
279,16.0,layer_0_mlp1,16,layer_0_mlp1,P51,P51,"(32, 256)",16384,512,"235, 277, 278","Row aggregation for column range (768, 1024) at processor 51",IMC,IMC
280,16.0,layer_0_mlp1,16,layer_0_mlp1,P64,P52,"(32, 256)",16384,512,248,Send partial results from processor 64 to aggregation processor 52,IMC,IMC
281,16.0,layer_0_mlp1,16,layer_0_mlp1,P76,P52,"(32, 256)",16384,512,260,Send partial results from processor 76 to aggregation processor 52,IMC,IMC
282,16.0,layer_0_mlp1,16,layer_0_mlp1,P52,P52,"(32, 256)",16384,512,"236, 280, 281","Row aggregation for column range (1024, 1280) at processor 52",IMC,IMC
283,16.0,layer_0_mlp1,16,layer_0_mlp1,P65,P53,"(32, 256)",16384,512,249,Send partial results from processor 65 to aggregation processor 53,IMC,IMC
284,16.0,layer_0_mlp1,16,layer_0_mlp1,P77,P53,"(32, 256)",16384,512,261,Send partial results from processor 77 to aggregation processor 53,IMC,IMC
285,16.0,layer_0_mlp1,16,layer_0_mlp1,P53,P53,"(32, 256)",16384,512,"237, 283, 284","Row aggregation for column range (1280, 1536) at processor 53",IMC,IMC
286,16.0,layer_0_mlp1,16,layer_0_mlp1,P66,P54,"(32, 256)",16384,512,250,Send partial results from processor 66 to aggregation processor 54,IMC,IMC
287,16.0,layer_0_mlp1,16,layer_0_mlp1,P78,P54,"(32, 256)",16384,512,262,Send partial results from processor 78 to aggregation processor 54,IMC,IMC
288,16.0,layer_0_mlp1,16,layer_0_mlp1,P54,P54,"(32, 256)",16384,512,"238, 286, 287","Row aggregation for column range (1536, 1792) at processor 54",IMC,IMC
289,16.0,layer_0_mlp1,16,layer_0_mlp1,P67,P55,"(32, 256)",16384,512,251,Send partial results from processor 67 to aggregation processor 55,IMC,IMC
290,16.0,layer_0_mlp1,16,layer_0_mlp1,P79,P55,"(32, 256)",16384,512,263,Send partial results from processor 79 to aggregation processor 55,IMC,IMC
291,16.0,layer_0_mlp1,16,layer_0_mlp1,P55,P55,"(32, 256)",16384,512,"239, 289, 290","Row aggregation for column range (1792, 2048) at processor 55",IMC,IMC
292,16.0,layer_0_mlp1,16,layer_0_mlp1,P68,P56,"(32, 256)",16384,512,252,Send partial results from processor 68 to aggregation processor 56,IMC,IMC
293,16.0,layer_0_mlp1,16,layer_0_mlp1,P80,P56,"(32, 256)",16384,512,264,Send partial results from processor 80 to aggregation processor 56,IMC,IMC
294,16.0,layer_0_mlp1,16,layer_0_mlp1,P56,P56,"(32, 256)",16384,512,"240, 292, 293","Row aggregation for column range (2048, 2304) at processor 56",IMC,IMC
295,16.0,layer_0_mlp1,16,layer_0_mlp1,P69,P57,"(32, 256)",16384,512,253,Send partial results from processor 69 to aggregation processor 57,IMC,IMC
296,16.0,layer_0_mlp1,16,layer_0_mlp1,P81,P57,"(32, 256)",16384,512,265,Send partial results from processor 81 to aggregation processor 57,IMC,IMC
297,16.0,layer_0_mlp1,16,layer_0_mlp1,P57,P57,"(32, 256)",16384,512,"241, 295, 296","Row aggregation for column range (2304, 2560) at processor 57",IMC,IMC
298,16.0,layer_0_mlp1,16,layer_0_mlp1,P70,P58,"(32, 256)",16384,512,254,Send partial results from processor 70 to aggregation processor 58,IMC,IMC
